temperature,mass_ratio,pH,methanol,hexane,process_time,stiring,batch_number,mass_ratio2,pH2,oil_yield_new
22.26089632,0.322854606,2.980415143,0.129713444,0.011558164,28.8509863,1002.068458,3,0.104235097,8.882874426,0
24.16073055,0.729962116,6.035602703,0.111115935,0.558944617,40.13517275,1134.555809,1,0.532844691,36.42849999,0
27.00594278,0.811211446,6.30527406,0.128970144,0.638278318,36.30649651,1108.687426,1,0.658064009,39.75648098,0
26.04638061,0.842257031,6.168324976,0.064728213,0.412459496,47.57415391,1107.00189,1,0.709396907,38.04823301,0
23.57660126,0.36905428,6.693236218,0.145893057,0.652870411,47.57035026,1149.666166,1,0.136201061,44.79941107,0
27.15116864,0.73682582,6.689687668,0.121543763,0.57108094,37.75346104,1283.088418,1,0.542912289,44.7519211,0
29.82340856,0.444379738,6.554264676,0.145362278,0.699859184,49.96085567,1175.144462,1,0.197473351,42.95838544,0
22.13052773,0.432461029,6.351165661,0.112885543,0.662302757,42.00435832,1195.311941,1,0.187022542,40.33730525,0
28.10874801,0.874134452,6.590959785,0.095215619,0.544294501,36.9987292,1298.465944,1,0.76411104,43.44075089,0
24.47814664,0.558768722,6.042930203,0.108952437,0.472735529,45.35556024,1295.773055,1,0.312222484,36.51700544,0
29.07838324,0.826296259,6.149059369,0.132477603,0.515968878,42.34284807,1160.913645,1,0.682765508,37.81093113,0
22.94066322,0.755778007,6.328800226,0.117534247,0.594181148,47.84973248,1172.46043,1,0.571200396,40.05371231,0
29.57625102,0.768919651,6.059672622,0.085594766,0.603906613,46.32499099,1295.924686,1,0.59123743,36.71963228,0
26.27673029,0.632861905,6.667105327,0.123785723,0.529033738,47.81858005,1162.186794,1,0.400514191,44.45029344,0
24.095597,0.522476819,6.681113474,0.074162202,0.678762478,42.1085375,1281.575881,1,0.272982026,44.63727725,0
25.51599942,0.610786601,6.600699306,0.080957614,0.573172759,40.53111528,1129.673501,1,0.373060272,43.56923133,0
24.5796103,0.691777403,6.632084435,0.083132634,0.687558382,44.94819855,1189.456918,1,0.478555975,43.98454395,0
29.60862843,0.59987029,6.12579637,0.144610321,0.341903828,42.65091929,1261.36122,1,0.359844365,37.52538117,0
22.14807423,0.561337283,6.073635852,0.124717049,0.327569387,43.81022172,1256.70121,1,0.315099546,36.88905246,0
26.85417854,0.273300423,6.410418838,0.132708343,0.502778148,41.95779333,1237.680087,1,0.074693121,41.09346967,0
24.67457343,0.395149719,6.536985363,0.131691428,0.453180193,40.54235012,1163.627708,1,0.1561433,42.73217764,0
26.09964996,0.261016501,6.067976251,0.146117101,0.590507166,44.54578196,1287.875504,1,0.068129614,36.82033578,0
26.27017682,0.471697721,6.166180334,0.140203444,0.673718033,41.07133988,1285.519459,1,0.22249874,38.02177991,0
25.75480425,0.777124356,6.100935017,0.10414383,0.468305811,36.15571707,1207.139742,1,0.603922264,37.22140808,0
28.88487448,0.786543568,6.006201955,0.140216962,0.649988171,36.70322833,1114.115121,1,0.618650784,36.07446193,0
29.50877982,0.981851961,6.122033581,0.09713818,0.441321324,48.01376058,1108.761907,1,0.964033273,37.47929517,0
24.34221509,0.575839281,6.599215217,0.130012434,0.611655545,46.9705166,1273.44161,1,0.331590878,43.54964148,0
29.37660681,0.522773199,6.404141194,0.06424333,0.578408088,46.01619088,1184.648646,1,0.273291818,41.01302443,0
29.51702259,0.409900233,6.25771743,0.079787363,0.367935956,47.21790208,1183.062482,1,0.168018201,39.15902743,0
22.99876164,0.673493233,6.388211948,0.133509917,0.341298365,35.67214109,1145.776989,1,0.453593135,40.80925189,0
27.65800267,0.79287323,6.324861241,0.130686542,0.672256269,41.19699186,1175.352968,1,0.628647959,40.00386972,0
29.8661194,0.469925453,6.110543832,0.102839897,0.51672504,47.62447871,1280.987548,1,0.220829932,37.33874593,0
27.51531639,0.811340421,6.535462049,0.094329612,0.635440843,40.0597799,1274.059473,1,0.658273278,42.7122642,0
27.21465108,0.60951288,6.584973249,0.142999884,0.69397476,40.45830216,1173.0659,1,0.371505951,43.36187268,0
24.6176356,0.602863764,6.146137888,0.140946058,0.509479041,47.68072657,1286.722652,1,0.363444718,37.77501094,0
27.84591038,0.865522849,6.422910373,0.067535658,0.392827625,35.57493386,1189.423622,1,0.749129802,41.25377767,0
26.16835027,0.858055511,6.523126798,0.120020784,0.679119488,45.33074161,1117.097062,1,0.73625926,42.55118322,0
24.68330454,0.879513517,6.2353033,0.060155805,0.359230814,39.78358006,1178.062185,1,0.773544027,38.87900724,0
26.86707821,0.739757041,6.400506882,0.121055971,0.65197842,47.79343719,1241.633286,1,0.547240479,40.96648835,0
24.7651834,0.890394211,6.059659875,0.148778161,0.361765111,45.58726247,1213.175743,1,0.792801851,36.71947781,0
25.84333998,0.567090904,6.168836598,0.098026387,0.510839054,39.22508503,1169.107242,1,0.321592093,38.05454498,0
26.47258891,0.884177098,6.365883024,0.140933863,0.631564717,44.74733192,1299.710588,1,0.781769141,40.52446667,0
28.78310258,0.906414963,6.204719961,0.089688396,0.311512387,43.22823185,1233.99976,1,0.821588085,38.49854979,0
26.0175125,0.408954777,6.323009179,0.098000953,0.676126183,42.46772107,1175.854642,1,0.16724401,39.98044508,0
22.83070302,0.521298615,6.459585701,0.092361371,0.645670402,46.57241175,1152.75766,1,0.271752246,41.72624743,0
27.81385028,0.620938294,6.522605307,0.138434608,0.550712784,38.62844789,1283.94661,1,0.385564365,42.54437998,0
28.12196749,0.637289557,6.314435487,0.133116124,0.327405437,39.06127727,1190.891249,1,0.406137979,39.87209552,0
28.77826389,0.589796856,6.172922944,0.134078917,0.31603024,35.26220049,1225.254069,1,0.347860332,38.10497767,0
29.65348894,0.353145383,6.059819674,0.084300136,0.448795069,48.40804675,1171.253687,1,0.124711662,36.72141448,0
29.81548361,0.722274953,6.48005397,0.099088487,0.556451461,45.94343862,1133.851724,1,0.521681108,41.99109945,0
22.73052801,0.258480798,6.013407552,0.118877383,0.430303093,48.35303374,1193.45753,1,0.066812323,36.16107038,0
29.70025658,0.601920372,6.196495371,0.07872708,0.535625022,40.37699177,1262.199834,1,0.362308134,38.39655489,0
29.01565331,0.484917378,6.493153891,0.086099185,0.571216264,37.83901321,1161.581309,1,0.235144863,42.16104745,0
25.00583039,0.866731805,6.529887808,0.081835984,0.59295935,42.66099925,1220.200304,1,0.751224022,42.63943478,0
28.85367158,0.76287494,6.137319991,0.068931916,0.58748342,43.31966222,1285.609213,1,0.581978174,37.66669667,0
27.65778839,0.581187528,6.573750388,0.088332738,0.384907737,49.28127324,1208.96018,1,0.337778943,43.21419417,0
25.52532738,0.588517703,6.291468255,0.062907092,0.487433586,49.71218276,1176.293185,1,0.346353087,39.5825728,0
22.85695782,0.306225576,6.024786843,0.071587542,0.55364884,36.56910169,1265.987048,1,0.093774104,36.2980565,0
23.95881953,0.855587958,6.653351382,0.094645539,0.395845306,38.2967583,1127.294069,1,0.732030753,44.26708461,0
24.21746941,0.621968974,6.196954072,0.069617496,0.529086999,39.64934898,1247.239111,1,0.386845405,38.40223977,0
27.67362421,0.48385967,6.197188338,0.133582793,0.373131557,35.62576376,1119.747047,1,0.234120181,38.40514329,0
47.92558602,5.910753568,4.790986219,0.102539766,0.772549651,62.96354275,1434.89146,2,34.93700775,22.95354895,1
46.40334967,5.473586626,4.521946137,0.107348491,1.085577565,52.18097809,1513.86366,2,29.96015056,20.44799687,1
59.36178113,5.473450077,4.324627488,0.127164578,0.74270712,64.82836343,1479.521837,2,29.95865575,18.70240291,1
54.63423032,5.53661149,5.379255618,0.140169051,1.174155222,54.88233348,1495.552788,2,30.65406679,28.93639101,1
57.02396669,5.879698218,4.756906318,0.08878803,0.795709304,66.6508236,1473.000269,2,34.57085114,22.62815772,1
46.67322211,5.834162895,5.175961948,0.07515453,0.886704883,61.85875808,1523.911432,2,34.03745669,26.79058209,1
58.74619626,5.817502236,5.139433774,0.108694013,0.822826931,61.23316439,1377.207414,2,33.84333226,26.41377951,1
54.90516608,5.333144843,4.59477357,0.130836385,1.10220678,52.04097774,1558.158647,2,28.44243392,21.11194416,1
59.13167416,5.670309986,4.738178726,0.066484246,0.945912481,54.71603326,1330.54152,2,32.15241533,22.45033764,1
54.1817525,5.804140451,4.117841353,0.106652673,0.952746616,53.68459467,1344.738993,2,33.68804638,16.95661741,1
53.52719739,5.529625246,4.181671883,0.125544192,1.072790883,65.78055899,1484.35688,2,30.57675536,17.48637974,1
57.03122985,5.578749012,4.500763798,0.115215823,0.951742533,65.66640826,1486.941095,2,31.12244053,20.25687476,1
54.65127193,5.560819536,5.274749477,0.108863787,0.795849651,50.9600274,1465.546939,2,30.92271391,27.82298205,1
52.84125541,5.627203086,5.049137991,0.092193633,1.16442431,69.85428211,1329.658744,2,31.66541457,25.49379445,1
48.00948452,5.718050284,4.719603369,0.062944994,1.134125232,65.85510603,1403.701889,2,32.69609905,22.27465596,1
59.75757375,5.905799288,4.530346979,0.11096226,0.743946381,68.12827243,1348.720006,2,34.87846523,20.52404375,1
52.13595908,5.610497862,4.81054306,0.079584766,1.101237169,66.03819671,1361.291285,2,31.47768626,23.14132454,1
48.72099969,5.61010085,5.435359613,0.092883685,1.022339692,57.77932782,1311.954352,2,31.47323155,29.54313412,1
61.05645574,5.954228456,5.001431217,0.064445968,1.058636052,62.14091108,1532.339328,2,35.4528365,25.01431422,1
48.99338173,5.959199876,4.898689549,0.075308602,1.085612544,67.37810956,1448.719298,2,35.51206316,23.9971593,1
52.57457435,5.894052478,4.247955571,0.091783326,1.072933585,61.88633334,1493.866652,2,34.73985462,18.04512653,1
52.06079858,5.32789977,5.057368003,0.078351463,0.726130774,55.98673648,1424.505835,2,28.38651595,25.57697112,1
50.78480258,5.952355846,4.76923529,0.119906874,0.707595964,65.61313955,1499.268494,2,35.43054012,22.74560525,1
50.62466678,5.762659247,5.080323817,0.104834712,1.163319023,53.15078039,1382.220702,2,33.2082416,25.80969008,1
53.12539688,5.356890974,4.523030009,0.136338047,1.044995047,54.23339273,1435.078026,2,28.6962809,20.45780046,1
59.50827701,5.658621138,4.643815305,0.064661101,0.770699697,51.92929245,1316.513298,2,32.01999318,21.56502059,1
59.24577831,5.349611983,5.411598613,0.089874141,0.885251922,56.42350105,1596.576062,2,28.61834837,29.28539955,1
59.75871523,5.682359313,5.395367163,0.097544809,1.1452435,55.63328135,1576.598802,2,32.28920737,29.10998682,1
52.54473041,5.892423952,4.261380083,0.132492571,0.97526896,56.29336495,1454.834537,2,34.72066003,18.15936021,1
50.25998196,5.623092613,4.383692981,0.075691314,0.905079965,52.83358499,1344.113313,2,31.61917053,19.21676415,0
45.66237021,5.660691429,5.408666301,0.107483509,0.87013227,69.69856782,1525.53613,2,32.04342746,29.25367116,1
50.78779889,5.894473219,4.309087858,0.07078948,1.049501369,51.08784952,1320.297981,2,34.74481453,18.56823817,1
61.84815616,5.432649013,4.83283473,0.112436711,0.845303857,52.1569215,1448.524496,2,29.51367529,23.35629153,1
46.67314528,5.595886021,5.110498145,0.097440648,0.748098364,53.26013055,1465.454976,2,31.31394036,26.11719129,1
52.17133398,5.616722873,5.233829312,0.100502463,0.814057684,54.67701652,1514.04648,2,31.54757583,27.39296927,1
51.3597652,5.863466216,5.466307617,0.103859867,0.888628572,69.40323267,1440.085633,2,34.38023607,29.88051897,1
47.71418661,5.622166585,4.296811378,0.061962555,0.828261048,68.32323208,1356.438285,2,31.60875711,18.46258802,1
53.59991038,5.696805574,4.561345876,0.084827405,0.75491108,56.25938478,1515.582895,2,32.45359375,20.8058762,1
57.97004249,5.673660486,4.546309927,0.121677757,1.071468857,54.07340309,1589.713929,2,32.1904233,20.66893395,1
57.17855899,5.403873581,5.148929478,0.127279623,1.032987468,58.70557039,1551.592517,2,29.20184968,26.51147476,1
59.67590303,5.612118605,5.295833876,0.091156337,1.127976912,63.54726911,1451.607587,2,31.49587524,28.04585644,1
45.51560691,5.601103699,5.365947695,0.110088249,0.910938441,51.29498596,1302.022271,2,31.37236264,28.79339466,1
45.2427699,5.920283179,4.783945837,0.118504181,1.124791128,50.14056263,1520.83517,2,35.04975292,22.88613777,1
57.70996096,5.532891494,4.928082275,0.143435097,1.051573511,55.38419866,1355.783291,2,30.61288828,24.2859949,1
54.60850643,5.431936178,4.971477562,0.124289439,0.849375844,53.74202857,1543.330339,2,29.50593064,24.71558915,1
60.05872041,5.797470126,4.955958509,0.079247448,1.056202283,53.02251285,1431.221141,2,33.61065986,24.56152475,1
57.11661264,5.608582594,4.567505817,0.140151057,0.747079327,67.96219252,1499.693601,2,31.45619871,20.86210939,1
51.34495429,5.889660869,4.966410466,0.081904957,1.166216717,59.7080346,1368.216373,2,34.68810515,24.66523292,1
47.21221484,5.478171453,4.737270283,0.077266135,1.168608693,54.41722594,1533.738493,2,30.01036247,22.44172974,1
47.94818987,5.798549115,5.408265201,0.089870712,0.886040458,57.84319215,1471.72384,2,33.62317184,29.24933248,1
45.28506638,5.64316395,5.394373506,0.070274012,1.124576404,61.81388357,1537.509612,2,31.84529937,29.09926552,1
50.32057084,5.373623179,4.065250914,0.145048696,0.728427288,58.18413396,1474.273757,2,28.87582607,16.52626499,1
46.28758138,5.538713872,4.358230057,0.111152982,0.756257666,54.97237787,1573.794571,2,30.67735136,18.99416923,1
50.78348409,5.947658172,4.032880856,0.146950769,0.988864998,67.34497263,1340.620526,2,35.37463773,16.264128,1
52.11061946,5.705640623,4.035715774,0.149679757,0.799720806,52.54824273,1493.446732,2,32.55433492,16.28700181,1
46.06522479,5.85395608,5.145798802,0.07471628,0.81049329,56.25572136,1318.131939,2,34.26880179,26.47924531,0
59.21947344,5.435385823,4.687308476,0.098894541,1.038270814,64.08284728,1469.082577,2,29.54341905,21.97086075,1
57.56220316,5.644877369,5.3303814,0.089659647,0.780164731,60.30652664,1545.422158,2,31.86464051,28.41296587,1
47.51576034,5.862149922,4.167417948,0.125415219,0.766999164,63.1853585,1558.008562,2,34.36480171,17.36737235,1
48.24836158,5.467342423,4.251376735,0.090761614,1.13708351,51.18428994,1390.086287,2,29.89183317,18.07420415,1
45.76223936,3.455266023,2.022538012,0.265402213,0.202386945,36.97774739,1080.02528,3,11.93886329,4.090660009,0
47.23969129,3.46609124,2.458906301,0.217744557,0.093908994,43.78668828,922.5845158,3,12.01378849,6.046220195,0
50.12619418,2.707745153,2.697112586,0.27946323,0.117809982,43.68023402,1083.423395,3,7.331883812,7.274416299,0
61.29882883,3.418334217,2.680041401,0.275789533,0.111024541,42.71447361,1084.972293,3,11.68500882,7.182621912,0
59.65238992,3.092316965,2.26573405,0.164196493,0.176629206,47.54181585,985.3507294,3,9.562424214,5.133550786,0
45.20253497,3.070958657,2.126897561,0.185137945,0.196440961,46.06477569,1063.873433,3,9.430787076,4.523693235,0
53.56538872,2.825743757,2.260133575,0.282373983,0.278121256,39.14655196,1012.429052,3,7.984827781,5.108203779,0
57.39867735,3.313999776,2.165788809,0.155668088,0.280569671,44.12930568,905.3845491,3,10.98259452,4.690641165,0
55.58990679,2.994516667,2.301649175,0.205368729,0.144233075,42.12864223,994.1588205,3,8.967130067,5.297588927,0
50.14356464,3.389968362,2.109873427,0.246924989,0.260891912,42.64189512,1085.31391,3,11.49188549,4.451565878,0
53.62453628,3.078495434,2.34290158,0.224965436,0.108268066,47.12737624,929.4788516,3,9.477134136,5.489187814,0
51.53853976,3.182498417,2.382498017,0.265591996,0.169245048,40.39900187,912.5927508,3,10.12829618,5.676296799,0
60.51448421,3.048897975,2.167539882,0.209699462,0.196046679,42.93038881,1083.922217,3,9.29577886,4.698229141,0
58.85403987,3.321134503,2.785437395,0.281702956,0.245098094,38.32724272,1073.605324,3,11.02993439,7.758661482,0
59.07863073,2.854484564,2.774262012,0.261732364,0.204027468,47.00494357,1002.457968,3,8.148082127,7.696529714,0
46.43445582,3.462319258,2.782767442,0.283952026,0.122750827,36.66661334,1009.430281,3,11.98765464,7.743794639,0
47.90473258,2.977834575,2.465779541,0.193870159,0.088978232,46.07627005,1075.865572,3,8.867498757,6.080068744,0
55.5423509,3.326409186,2.669569295,0.271155852,0.023746666,39.58809686,964.7984685,3,11.06499807,7.12660022,0
55.28449065,3.154787741,2.768031879,0.154472706,0.128674539,45.48722082,1051.204719,3,9.95268569,7.662000481,0
49.72578096,2.79967949,2.130728812,0.209579564,0.233256477,43.81157728,1001.76259,3,7.838205249,4.540005271,0
59.87346447,3.463637219,2.164656037,0.274104565,0.103185723,49.59262389,954.4631576,3,11.99678279,4.685735757,0
58.48702936,3.062435696,2.608222046,0.290286312,0.257327221,43.40284903,974.3252007,3,9.378512389,6.802822242,0
58.65072575,3.171067686,2.406821793,0.196899476,0.12584393,42.46549409,1094.700088,3,10.05567027,5.792791142,0
49.17272342,2.76923427,2.136520047,0.218707758,0.062747842,38.34331715,922.8396746,3,7.668658439,4.564717913,0
55.4380915,2.526869103,2.146466135,0.165732783,0.201649258,35.69826661,936.2501446,3,6.385067466,4.607316867,0
59.90037845,3.480788806,2.755810338,0.16146568,0.003752788,48.65457181,920.3222967,3,12.11589071,7.594490617,0
48.12673419,3.278218942,2.413784699,0.210359602,0.243837186,48.7173849,925.9807772,3,10.74671943,5.826356573,0
49.41314163,2.779904082,2.090544966,0.247085535,0.065069639,36.01820295,978.0461779,3,7.727866704,4.370378257,0
53.44269874,2.572384542,2.104473811,0.281119335,0.290879443,41.48665511,1037.73725,3,6.617162234,4.42881002,0
49.85511546,3.094922926,2.346596755,0.225935618,0.201951066,36.34428064,979.7172342,3,9.578547919,5.506516329,0
61.24780814,3.346589441,2.369186433,0.299018125,0.101568955,45.59065658,916.1580181,3,11.19966089,5.613044355,0
46.27595024,2.582293456,2.445595426,0.200743643,0.038035871,36.00119349,1085.148511,3,6.668239493,5.98093699,0
47.41007399,2.97447144,2.193756865,0.271377485,0.114785374,35.14124979,965.2432974,3,8.847480348,4.812569183,0
51.50823263,3.166168415,2.171770713,0.171292021,0.193764421,40.78355048,930.1131278,3,10.02462243,4.716588028,0
56.41797172,2.931083515,2.427636132,0.208662336,0.206262132,47.08624904,954.6320855,3,8.591250574,5.893417191,0
53.85625362,2.591496592,2.09789766,0.202004485,0.184109565,47.33880873,1039.424511,3,6.715854584,4.40117459,0
47.59722664,2.518836994,2.572340543,0.219453201,0.035207483,39.2958631,1074.701413,3,6.344539803,6.616935868,0
47.00444841,3.482233148,2.358340359,0.223477572,0.111107636,37.00644466,978.3674045,3,12.12594769,5.56176925,0
53.70574824,3.148159078,2.160723681,0.167946204,0.189372206,35.7853305,994.0734862,3,9.910905578,4.668726825,0
55.86067642,2.563413156,2.689785735,0.207564315,0.186547841,47.99596074,1018.002902,3,6.571087009,7.234947301,0
52.41025058,3.137419809,2.671921378,0.209928792,0.10283421,37.45141302,1058.457214,3,9.843403056,7.139163852,0
60.28093429,2.927804791,2.595156784,0.196165123,0.224498055,44.01174775,1084.527451,3,8.572040892,6.734838735,0
54.65347328,3.27611778,2.496174926,0.271987735,0.126637971,37.53453856,1083.009491,3,10.73294771,6.230889259,0
55.58986226,3.108697992,2.793951065,0.291265802,0.175745981,39.23656362,1016.017021,3,9.664003208,7.806162556,0
52.0054175,3.258119515,2.785325317,0.270811797,0.023428072,45.40126837,1019.051533,3,10.61534278,7.758037121,0
58.32021748,2.794026149,2.657326325,0.165343953,0.232720693,48.22313448,912.3421485,3,7.806582122,7.061383196,0
58.81117513,2.950525749,2.033632842,0.238163692,0.22024017,36.15418871,1055.805247,3,8.705602198,4.135662536,0
57.2009266,3.435764739,2.704909423,0.280530002,0.237177177,47.49619749,912.3431749,3,11.80447934,7.316534985,0
57.84339814,2.538467819,2.360115521,0.276285158,0.152743103,38.55862483,1052.207227,3,6.443818869,5.570145274,0
58.62131491,2.939722622,2.373193769,0.169453092,0.042586857,47.0451664,960.5132279,3,8.641969094,5.632048667,0
46.38393696,3.140282112,2.521486169,0.176274,0.298343665,47.60205256,1083.966405,3,9.86137174,6.357892499,0
45.69378929,2.770327418,2.174088581,0.218701463,0.256257803,38.13626954,1015.575611,3,7.674714004,4.72666116,0
52.92355917,2.864671815,2.156972704,0.2738956,0.054148036,45.21823859,1035.834223,3,8.20634461,4.652531246,0
51.04561286,2.735915459,2.45315689,0.154427954,0.172014511,39.95701198,1088.56267,3,7.485233397,6.017978728,0
47.64055448,3.432851728,2.172729779,0.189374186,0.130055514,38.31958937,944.1957989,3,11.78447099,4.720754692,0
55.11948651,3.257059381,2.722981256,0.175370236,0.079191899,44.51045368,994.5250093,3,10.60843581,7.41462692,0
59.99178988,2.733990919,2.598295984,0.253329306,0.118050937,41.67706505,905.2613931,3,7.474706343,6.751142022,0
59.06253248,3.36722159,2.431084816,0.260751083,0.2689491,45.07834941,1046.2567,3,11.33818123,5.910173384,0
45.41392373,2.527202519,2.112867606,0.252965637,0.267458147,37.69214536,1026.324175,3,6.386752571,4.464209521,0
58.78177217,3.251232002,2.123357653,0.210659025,0.235343822,38.71440363,1039.128638,3,10.57050953,4.508647721,0
55.38429086,3.315855843,7.467456334,0.282873318,0.58115888,40.49415357,1105.52586,1,10.99489997,55.7629041,0
58.02136235,2.940494332,6.89119015,0.287542752,0.601882655,40.63018293,1113.623418,1,8.646506915,47.48850168,0
46.77099002,3.330022338,7.436553589,0.268462707,0.528884608,40.90158762,1255.656471,1,11.08904877,55.30232928,0
49.41894866,2.983802901,7.304315791,0.208222898,0.330470702,48.04356419,1266.133174,1,8.903079755,53.35302918,0
48.60359884,3.322297258,6.926503459,0.195510177,0.553479202,35.91317957,1208.452143,1,11.03765907,47.97645016,0
46.05250594,3.23209511,6.969670783,0.163172828,0.68648673,48.75403669,1190.599833,1,10.4464388,48.57631082,0
45.89585204,2.881480474,6.747475038,0.260510601,0.492032659,37.57875145,1146.827646,1,8.302929723,45.52841939,0
46.78495321,3.272110292,6.869043761,0.155319471,0.387356348,42.11906746,1114.288076,1,10.70670576,47.1837622,0
48.07571031,2.672342426,6.980635155,0.247875966,0.322524378,49.01963932,1238.504454,1,7.141414041,48.72926717,0
45.28279094,2.650461231,6.933670649,0.160790913,0.417606072,46.71340652,1161.498144,1,7.024944736,48.07578868,0
50.72140049,3.25595336,6.902060738,0.206131315,0.308073115,45.79324885,1296.72873,1,10.60123228,47.63844243,0
47.55234467,3.477613089,7.291779027,0.160944881,0.538549134,43.08096017,1113.304451,1,12.0937928,53.17004138,0
59.55451079,3.04770864,7.43557927,0.187025499,0.471895808,45.9273476,1147.078845,1,9.288527955,55.28783909,0
49.89422401,2.865438299,6.840920316,0.220241742,0.6319532,43.40132186,1299.860634,1,8.210736644,46.79819078,0
61.37674187,2.94836232,7.153145199,0.242208511,0.547414453,42.66561752,1280.36099,1,8.69284037,51.16748623,0
48.50710681,2.962590544,7.22047782,0.203985136,0.439911933,37.88329802,1240.648158,1,8.776942733,52.13529995,0
50.02714807,2.848667726,6.998889121,0.259116182,0.408620223,35.66872512,1166.123811,1,8.114907815,48.98444893,0
54.59945471,3.06638577,7.079326923,0.21129136,0.62372635,43.20960747,1254.092836,1,9.402721691,50.11686968,0
48.77053382,2.810995801,7.334892824,0.221332952,0.555992916,47.28571916,1272.596455,1,7.901697394,53.80065273,0
56.23005817,2.795726188,7.204327899,0.245320489,0.668877278,49.21747142,1159.570188,1,7.816084917,51.90234048,0
55.45425222,2.557997188,6.880219719,0.279211767,0.478320277,38.70086293,1256.26431,1,6.543349614,47.33742338,0
50.96425765,3.054053414,7.466689978,0.293308047,0.567089291,46.92036376,1284.939364,1,9.327242255,55.75145923,0
53.40662207,2.541856478,6.913672997,0.296152564,0.431573823,49.71368657,1138.214078,1,6.461034356,47.79887431,0
45.56211588,2.510971075,6.815599913,0.246207417,0.309655516,49.10870908,1245.918622,1,6.304975741,46.45240217,0
57.14696804,3.12895787,6.945529737,0.18147351,0.438521977,38.15263006,1132.569751,1,9.790377351,48.24038333,0
51.94979343,2.727474364,6.940607037,0.195843569,0.557852855,48.0420025,1157.123046,1,7.439116404,48.17202604,0
54.11023115,2.709660406,6.740037339,0.233474974,0.650415173,49.090799,1164.156968,1,7.342259515,45.42810334,0
49.81737647,3.026534523,7.371134749,0.168211528,0.69452535,41.02113833,1261.885949,1,9.159911216,54.33362749,0
54.28349756,2.983956143,7.2355495,0.224617661,0.438498975,37.66613303,1242.770505,1,8.903994261,52.35317657,0
47.16658168,2.716061681,6.726359629,0.226216472,0.618066517,36.86919115,1168.757194,1,7.376991055,45.24391386,0
57.9097985,3.025620388,6.943674339,0.265687199,0.685913201,49.86964091,1154.392118,1,9.154378729,48.21461333,0
53.26514024,3.004288595,7.175258614,0.23461421,0.3598585,49.6753715,1147.824065,1,9.025749959,51.48433618,0
56.62762605,2.665911447,7.085915265,0.169448957,0.61637242,35.55416201,1294.710421,1,7.107083845,50.21019514,0
54.04136213,2.5255232,7.057205203,0.193358161,0.549147483,35.70746567,1245.419925,1,6.378267434,49.80414528,0
52.83249628,3.306819957,6.716359887,0.192550364,0.56935457,39.23507573,1228.374353,1,10.93505823,45.10949013,0
59.83861148,3.471932831,7.166898795,0.238971187,0.636256595,46.15135526,1273.60669,1,12.05431759,51.36443833,0
56.75287347,3.171194202,7.103355215,0.156051782,0.636371218,36.49350712,1170.655575,1,10.05647266,50.45765532,0
53.04795244,2.787141708,6.814489668,0.288365712,0.650224222,35.390113,1163.713252,1,7.768158903,46.43726944,0
60.15138881,2.937306186,7.073904973,0.165274303,0.639982391,45.00426777,1256.732574,1,8.627767628,50.04013156,0
60.44446859,2.987938513,7.437689312,0.210653007,0.324154982,36.81265223,1186.038945,1,8.927776559,55.31922231,0
55.89280111,3.024806709,7.096606353,0.292287669,0.517961159,40.81240403,1250.918111,1,9.149455627,50.36182173,0
54.05368171,2.517270335,6.971686107,0.266267161,0.398028785,35.64916103,1237.469541,1,6.336649941,48.60440718,0
47.7725419,3.157066092,7.175240032,0.167822106,0.373442914,40.52764524,1219.09794,1,9.967066312,51.48406952,0
49.23361788,2.990320996,7.244675752,0.224316941,0.636292409,37.45232136,1231.935063,1,8.942019657,52.48532676,0
49.38047909,2.99895822,6.862346068,0.295773722,0.592247041,36.88299487,1290.060901,1,8.993750406,47.09179356,0
49.40131874,3.171556695,7.05763576,0.215321786,0.317914382,38.37910089,1206.138003,1,10.05877187,49.81022252,0
52.70079033,2.645946118,6.726072406,0.186393255,0.51504494,35.99024291,1252.74793,1,7.001030857,45.24005001,0
56.01646144,3.481350926,6.895238914,0.15244195,0.601048746,43.92321619,1153.876847,1,12.11980427,47.54431968,0
58.9711349,3.175141078,7.425597663,0.218640124,0.416258078,37.53096467,1200.905449,1,10.08152086,55.13950066,0
51.72503825,2.683836424,6.957816593,0.184655399,0.415222295,46.13096781,1263.153435,1,7.202977952,48.41121174,0
60.85198374,3.143565549,6.726322488,0.258002467,0.525849257,43.74266523,1286.957857,1,9.882004362,45.24341421,0
60.83599906,3.462893082,7.388181964,0.274846194,0.303545666,38.87825287,1228.787001,1,11.9916285,54.58523273,0
56.80113157,3.372041867,6.918633034,0.169826459,0.320930471,36.31980868,1261.278035,1,11.37066635,47.86748307,0
59.68626681,2.767084298,7.090046507,0.255691043,0.311362608,44.75068203,1194.877709,1,7.656755514,50.26875947,0
56.35881668,2.537594958,7.172330943,0.216995181,0.405316231,35.32813691,1223.043078,1,6.439388172,51.44233116,0
47.28788444,3.469792521,7.086875329,0.241923997,0.448403879,46.46987356,1248.830978,1,12.03946014,50.22380193,0
49.39336804,2.79537316,7.123722379,0.293935927,0.587078348,41.02744522,1246.344299,1,7.814111102,50.74742053,0
54.72381916,2.615396435,7.493450671,0.184847672,0.494016813,47.38890275,1141.811028,1,6.840298511,56.15180295,0
47.40293097,2.834239963,7.352624438,0.23960955,0.686713657,35.21432836,1204.100095,1,8.032916166,54.06108613,0
